nerd,params,country,score
Technically Savvy,Safety,Singapore,28.200000000000003
Technically Savvy,Safety,Nigeria,33.49999999999999
Technically Savvy,Safety,Sri Lanka,17.5
Technically Savvy,Safety,Uruguay,45.40000000000001
Technically Savvy,Safety,Austria,216.70000000000016
Technically Savvy,Safety,Netherlands,84.39999999999996
Technically Savvy,Safety,Pakistan,40.1
Technically Savvy,Safety,Bolivia,35.39999999999999
Technically Savvy,Safety,Serbia,31.30000000000001
Technically Savvy,Safety,Vietnam,9.6
Technically Savvy,Safety,Hong Kong,16.5
Technically Savvy,Safety,Mauritius,9.3
Technically Savvy,Safety,Trinidad and Tobago,4.5
Technically Savvy,Safety,Bahrain,1.5
Technically Savvy,Safety,Cote D'Ivoire,24.399999999999995
Technically Savvy,Safety,Dominican Republic,27.499999999999996
Technically Savvy,Safety,Cambodia,3.0
Technically Savvy,Safety,Nepal,17.9
Technically Savvy,Safety,Haiti,2.8
Technically Savvy,Safety,"Korea, Republic of",7.0
Technically Savvy,Safety,New Caledonia,15.400000000000004
Technically Savvy,Safety,Sweden,30.1
Technically Savvy,Safety,Romania,58.59999999999998
Technically Savvy,Safety,Guatemala,40.400000000000006
Technically Savvy,Safety,Anonymous Proxy,6.4
Technically Savvy,Safety,El Salvador,38.8
Technically Savvy,Safety,Panama,14.0
Technically Savvy,Safety,Kazakhstan,3.4
Technically Savvy,Safety,Guyana,3.8
Technically Savvy,Safety,Czech Republic,18.200000000000003
Technically Savvy,Safety,Kuwait,3.8
Technically Savvy,Safety,Bangladesh,45.59999999999999
Technically Savvy,Safety,Reunion,34.79999999999999
Technically Savvy,Safety,French Polynesia,8.5
Technically Savvy,Safety,Russia,22.0
Technically Savvy,Safety,Norway,27.400000000000013
Technically Savvy,Safety,Bulgaria,16.199999999999996
Technically Savvy,Safety,Israel,25.599999999999998
Technically Savvy,Safety,Afghanistan,2.5999999999999996
Technically Savvy,Safety,Kenya,41.10000000000001
Technically Savvy,Safety,Greece,55.00000000000001
Technically Savvy,Safety,Oman,5.0
Technically Savvy,Safety,Iran, Islamic Republic of",33.8
Technically Savvy,Safety,Bosnia and Herzegovina,9.3
Technically Savvy,Safety,South Africa,51.699999999999996
Technically Savvy,Safety,Latvia,6.3
Technically Savvy,Safety,Madagascar,19.099999999999998
Technically Savvy,Safety,Tunisia,22.599999999999998
Technically Savvy,Safety,Uganda,7.999999999999999
Technically Savvy,Safety,Denmark,26.200000000000006
Technically Savvy,Safety,Albania,8.5
Technically Savvy,Safety,Hungary,15.8
Technically Savvy,Safety,Lithuania,9.499999999999998
Technically Savvy,Safety,Slovakia,9.1
Technically Savvy,Safety,Egypt,20.500000000000004
Technically Savvy,Safety,Lebanon,8.6
Technically Savvy,Safety,Myanmar,6.699999999999999
Technically Savvy,Safety,Saudi Arabia,13.7
Technically Savvy,Safety,Ethiopia,2.6999999999999997
Technically Savvy,Safety,Estonia,9.6
Technically Savvy,Safety,Lesotho,1.2
Technically Savvy,Safety,Tanzania,7.1000000000000005
Technically Savvy,Safety,Europe,21.999999999999993
Technically Savvy,Safety,Namibia,1.5
Technically Savvy,Safety,Zimbabwe,7.8
Technically Savvy,Safety,Poland,25.300000000000008
Technically Savvy,Safety,Cyprus,5.0
Technically Savvy,Safety,Luxembourg,17.899999999999995
Technically Savvy,Safety,Iceland,3.4999999999999996
Technically Savvy,Safety,Belarus,5.199999999999999
Technically Savvy,Safety,Sudan,1.2
Technically Savvy,Safety,Asia/Pacific Region,1.7
Technically Savvy,Safety,Guernsey,1.2
Technically Savvy,Safety,Malta,4.3999999999999995
Technically Savvy,Safety,Mali,6.2
Technically Savvy,Safety,Togo,3.5999999999999996
Technically Savvy,Safety,Nicaragua,14.600000000000001
Technically Savvy,Safety,Qatar,5.199999999999999
Technically Savvy,Safety,Mozambique,0.5
Technically Savvy,Safety,Liberia,1.2
Technically Savvy,Safety,Burkina Faso,1.4
Technically Savvy,Safety,Georgia,1.9
Technically Savvy,Safety,Mauritania,0.7
Technically Savvy,Safety,Monaco,4.199999999999999
Technically Savvy,Safety,Guadeloupe,8.2
Technically Savvy,Safety,Isle of Man,1.2
Technically Savvy,Safety,Gabon,4.3
Technically Savvy,Safety,Cuba,9.9
Technically Savvy,Safety,Brunei Darussalam,2.5
Technically Savvy,Safety,Benin,7.6
Technically Savvy,Safety,Burundi,0.9999999999999999
Technically Savvy,Safety,Armenia,0.6
Technically Savvy,Safety,Jordan,4.9
Technically Savvy,Safety,Saint Pierre and Miquelon,1.5
Technically Savvy,Safety,San Marino,2.0
Technically Savvy,Safety,Montenegro,4.3
Technically Savvy,Safety,Guinea,2.0999999999999996
Technically Savvy,Safety,Bahamas,0.4
Technically Savvy,Safety,Mongolia,0.9999999999999999
Technically Savvy,Safety,"Moldova, Republic of",0.6
Technically Savvy,Safety,Ghana,15.900000000000002
Technically Savvy,Safety,"Democratic Republic of the Congo, The Democratic Republic of the",3.3999999999999995
Technically Savvy,Safety,Zambia,2.8000000000000003
Technically Savvy,Safety,Syrian Arab Republic,4.3999999999999995
Technically Savvy,Safety,Macedonia,4.199999999999999
Technically Savvy,Safety,Azerbaijan,1.5
Technically Savvy,Safety,Iraq,3.1999999999999997
Technically Savvy,Safety,Jersey,1.3
Technically Savvy,Safety,Maldives,2.4
Technically Savvy,Safety,Malawi,0.5
Technically Savvy,Safety,Barbados,1.3
Technically Savvy,Safety,Fiji,0.29999999999999993
Technically Savvy,Safety,Guam,0.7
Technically Savvy,Safety,Liechtenstein,0.7000000000000001
Technically Savvy,Safety,Angola,1.5
Technically Savvy,Safety,Mayotte,0.8999999999999999
Technically Savvy,Safety,Saint Lucia,0.9
Technically Savvy,Safety,Andorra,0.6
Technically Savvy,Safety,Papua New Guinea,1.1
Technically Savvy,Safety,Suriname,0.6
Technically Savvy,Safety,Bhutan,0.7999999999999999
Technically Savvy,Safety,Gambia,1.1
Technically Savvy,Safety,Cape Verde,1.0
Technically Savvy,Safety,"Virgin Islands, U.S.",1.4
Technically Savvy,Safety,Curacao,0.7999999999999999
Technically Savvy,Safety,Palestinian Territory,0.29999999999999993
Technically Savvy,Safety,South Sudan,0.4
Technically Savvy,Safety,Macau,0.19999999999999998
Technically Savvy,Safety,Cayman Islands,1.0
Technically Savvy,Safety,Rwanda,1.6
Technically Savvy,Safety,Belize,0.7999999999999999
Technically Savvy,Safety,Botswana,1.5999999999999999
Technically Savvy,Safety,Solomon Islands,0.7
Technically Savvy,Safety,Niger,0.8999999999999999
Technically Savvy,Safety,Equatorial Guinea,0.7999999999999999
Technically Savvy,Safety,Swaziland,0.7
Technically Savvy,Friend or Family Recommendation,Venezuela,37.499999999999986
Technically Savvy,Friend or Family Recommendation,Vietnam,2.9000000000000004
Technically Savvy,Friend or Family Recommendation,Peru,23.500000000000004
Technically Savvy,Friend or Family Recommendation,Canada,85.29999999999993
Technically Savvy,Friend or Family Recommendation,United Arab Emirates,7.999999999999999
Technically Savvy,Friend or Family Recommendation,Brazil,289.8999999999989
Technically Savvy,Friend or Family Recommendation,Australia,44.70000000000006
Technically Savvy,Friend or Family Recommendation,USA,346.8000000000006
Technically Savvy,Friend or Family Recommendation,nan,4.599999999999999
Technically Savvy,Friend or Family Recommendation,Ecuador,24.099999999999998
Technically Savvy,Friend or Family Recommendation,India,125.29999999999963
Technically Savvy,Friend or Family Recommendation,Mexico,157.7999999999997
Technically Savvy,Friend or Family Recommendation,Saudi Arabia,4.500000000000001
Technically Savvy,Friend or Family Recommendation,Italy,536.6000000000072
Technically Savvy,Friend or Family Recommendation,China,3.5
Technically Savvy,Friend or Family Recommendation,Thailand,3.3000000000000003
Technically Savvy,Friend or Family Recommendation,France,741.5000000000102
Technically Savvy,Friend or Family Recommendation,Indonesia,28.000000000000007
Technically Savvy,Friend or Family Recommendation,Chile,35.90000000000002
Technically Savvy,Friend or Family Recommendation,Germany,670.4000000000071
Technically Savvy,Friend or Family Recommendation,Iran, Islamic Republic of",11.399999999999993
Technically Savvy,Friend or Family Recommendation,"Korea, Republic of",1.9999999999999998
Technically Savvy,Friend or Family Recommendation,Austria,69.0
Technically Savvy,Friend or Family Recommendation,England,95.1
Technically Savvy,Friend or Family Recommendation,Switzerland,94.79999999999995
Technically Savvy,Friend or Family Recommendation,Hungary,3.8000000000000003
Technically Savvy,Friend or Family Recommendation,Russia,2.3000000000000003
Technically Savvy,Friend or Family Recommendation,Spain,154.89999999999978
Technically Savvy,Friend or Family Recommendation,Serbia,8.599999999999996
Technically Savvy,Friend or Family Recommendation,Sweden,8.399999999999999
Technically Savvy,Friend or Family Recommendation,Belgium,55.200000000000074
Technically Savvy,Friend or Family Recommendation,Argentina,75.20000000000005
Technically Savvy,Friend or Family Recommendation,Costa Rica,9.7
Technically Savvy,Friend or Family Recommendation,Paraguay,6.9
Technically Savvy,Friend or Family Recommendation,South Africa,10.699999999999996
Technically Savvy,Friend or Family Recommendation,El Salvador,5.599999999999999
Technically Savvy,Friend or Family Recommendation,Nicaragua,4.1000000000000005
Technically Savvy,Friend or Family Recommendation,Denmark,5.1
Technically Savvy,Friend or Family Recommendation,Colombia,54.80000000000003
Technically Savvy,Friend or Family Recommendation,Bangladesh,12.299999999999994
Technically Savvy,Friend or Family Recommendation,Uruguay,10.299999999999997
Technically Savvy,Friend or Family Recommendation,Guatemala,9.499999999999996
Technically Savvy,Friend or Family Recommendation,Bulgaria,4.8999999999999995
Technically Savvy,Friend or Family Recommendation,Philippines,14.199999999999994
Technically Savvy,Friend or Family Recommendation,Singapore,5.399999999999999
Technically Savvy,Friend or Family Recommendation,Malaysia,7.599999999999999
Technically Savvy,Friend or Family Recommendation,Senegal,3.3000000000000003
Technically Savvy,Friend or Family Recommendation,Algeria,12.599999999999996
Technically Savvy,Friend or Family Recommendation,French Polynesia,1.8999999999999997
Technically Savvy,Friend or Family Recommendation,Portugal,9.2
Technically Savvy,Friend or Family Recommendation,New Caledonia,3.5999999999999996
Technically Savvy,Friend or Family Recommendation,Slovenia,1.9
Technically Savvy,Friend or Family Recommendation,Tunisia,3.100000000000001
Technically Savvy,Friend or Family Recommendation,Panama,5.199999999999999
Technically Savvy,Friend or Family Recommendation,Bolivia,7.599999999999998
Technically Savvy,Friend or Family Recommendation,Nepal,3.700000000000001
Technically Savvy,Friend or Family Recommendation,Kenya,9.199999999999998
Technically Savvy,Friend or Family Recommendation,Honduras,4.0
Technically Savvy,Friend or Family Recommendation,Poland,3.5
Technically Savvy,Friend or Family Recommendation,New Zealand,11.899999999999997
Technically Savvy,Friend or Family Recommendation,Reunion,6.4
Technically Savvy,Friend or Family Recommendation,Mauritius,1.7999999999999998
Technically Savvy,Friend or Family Recommendation,Cote D'Ivoire,6.500000000000001
Technically Savvy,Friend or Family Recommendation,Togo,0.6
Technically Savvy,Friend or Family Recommendation,Cameroon,3.900000000000001
Technically Savvy,Friend or Family Recommendation,Hong Kong,3.3
Technically Savvy,Friend or Family Recommendation,Madagascar,2.4
Technically Savvy,Friend or Family Recommendation,Norway,7.199999999999999
Technically Savvy,Friend or Family Recommendation,"Moldova, Republic of",0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Ireland,6.699999999999999
Technically Savvy,Friend or Family Recommendation,Zimbabwe,1.0999999999999999
Technically Savvy,Friend or Family Recommendation,Ghana,5.1
Technically Savvy,Friend or Family Recommendation,Netherlands,15.099999999999993
Technically Savvy,Friend or Family Recommendation,Democratic Republic of the Congo,0.1
Technically Savvy,Friend or Family Recommendation,Greece,7.899999999999998
Technically Savvy,Friend or Family Recommendation,Pakistan,12.199999999999994
Technically Savvy,Friend or Family Recommendation,Nigeria,9.699999999999996
Technically Savvy,Friend or Family Recommendation,"Democratic Republic of the Congo, The Democratic Republic of the",1.4
Technically Savvy,Friend or Family Recommendation,Monaco,1.5999999999999999
Technically Savvy,Friend or Family Recommendation,Finland,6.9
Technically Savvy,Friend or Family Recommendation,Slovakia,3.1999999999999993
Technically Savvy,Friend or Family Recommendation,Albania,0.8999999999999999
Technically Savvy,Friend or Family Recommendation,Syrian Arab Republic,1.0999999999999999
Technically Savvy,Friend or Family Recommendation,Croatia,4.6000000000000005
Technically Savvy,Friend or Family Recommendation,Europe,2.5999999999999996
Technically Savvy,Friend or Family Recommendation,Luxembourg,4.000000000000001
Technically Savvy,Friend or Family Recommendation,Japan,2.5
Technically Savvy,Friend or Family Recommendation,Morocco,12.199999999999998
Technically Savvy,Friend or Family Recommendation,Turkey,4.4
Technically Savvy,Friend or Family Recommendation,French Guiana,1.6
Technically Savvy,Friend or Family Recommendation,Burundi,0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Brunei Darussalam,0.3999999999999999
Technically Savvy,Friend or Family Recommendation,Mali,0.5
Technically Savvy,Friend or Family Recommendation,Lithuania,2.4999999999999996
Technically Savvy,Friend or Family Recommendation,Israel,7.2
Technically Savvy,Friend or Family Recommendation,Romania,5.999999999999999
Technically Savvy,Friend or Family Recommendation,Iceland,0.9999999999999999
Technically Savvy,Friend or Family Recommendation,Guadeloupe,0.8
Technically Savvy,Friend or Family Recommendation,Puerto Rico,3.8000000000000003
Technically Savvy,Friend or Family Recommendation,Malta,0.7999999999999999
Technically Savvy,Friend or Family Recommendation,Sri Lanka,2.1
Technically Savvy,Friend or Family Recommendation,Dominican Republic,3.0000000000000004
Technically Savvy,Friend or Family Recommendation,Haiti,0.3999999999999999
Technically Savvy,Friend or Family Recommendation,Tanzania,0.5
Technically Savvy,Friend or Family Recommendation,Estonia,4.0
Technically Savvy,Friend or Family Recommendation,Benin,1.2999999999999998
Technically Savvy,Friend or Family Recommendation,Ukraine,0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Mauritania,0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Qatar,1.2999999999999998
Technically Savvy,Friend or Family Recommendation,Gabon,0.8999999999999999
Technically Savvy,Friend or Family Recommendation,Macedonia,1.5
Technically Savvy,Friend or Family Recommendation,Egypt,5.3999999999999995
Technically Savvy,Friend or Family Recommendation,Asia/Pacific Region,0.2
Technically Savvy,Friend or Family Recommendation,Fiji,0.1
Technically Savvy,Friend or Family Recommendation,Guam,0.1
Technically Savvy,Friend or Family Recommendation,Iraq,0.3
Technically Savvy,Friend or Family Recommendation,Cyprus,1.4
Technically Savvy,Friend or Family Recommendation,Liechtenstein,1.4
Technically Savvy,Friend or Family Recommendation,Jordan,1.5
Technically Savvy,Friend or Family Recommendation,Taiwan,0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Latvia,0.8
Technically Savvy,Friend or Family Recommendation,Angola,0.4999999999999999
Technically Savvy,Friend or Family Recommendation,Uganda,0.8999999999999998
Technically Savvy,Friend or Family Recommendation,Myanmar,1.1
Technically Savvy,Friend or Family Recommendation,Belarus,0.5
Technically Savvy,Friend or Family Recommendation,Azerbaijan,0.5
Technically Savvy,Friend or Family Recommendation,Martinique,0.7999999999999999
Technically Savvy,Friend or Family Recommendation,Bosnia and Herzegovina,2.1
Technically Savvy,Friend or Family Recommendation,Mayotte,0.4
Technically Savvy,Friend or Family Recommendation,Czech Republic,4.1
Technically Savvy,Friend or Family Recommendation,Oman,0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Trinidad and Tobago,1.3
Technically Savvy,Friend or Family Recommendation,Saint Lucia,0.1
Technically Savvy,Friend or Family Recommendation,Andorra,0.1
Technically Savvy,Friend or Family Recommendation,Saint Pierre and Miquelon,0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Montenegro,0.3
Technically Savvy,Friend or Family Recommendation,Zambia,0.5999999999999999
Technically Savvy,Friend or Family Recommendation,Cuba,0.7999999999999998
Technically Savvy,Friend or Family Recommendation,Papua New Guinea,0.4
Technically Savvy,Friend or Family Recommendation,Suriname,0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Lebanon,2.0
Technically Savvy,Friend or Family Recommendation,Ethiopia,2.0
Technically Savvy,Friend or Family Recommendation,Bhutan,0.1
Technically Savvy,Friend or Family Recommendation,Kuwait,2.0
Technically Savvy,Friend or Family Recommendation,Burkina Faso,0.3
Technically Savvy,Friend or Family Recommendation,Namibia,0.3999999999999999
Technically Savvy,Friend or Family Recommendation,Rwanda,0.6
Technically Savvy,Friend or Family Recommendation,Belize,0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Isle of Man,0.7
Technically Savvy,Friend or Family Recommendation,Botswana,0.6
Technically Savvy,Friend or Family Recommendation,San Marino,0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Solomon Islands,1.0
Technically Savvy,Friend or Family Recommendation,Guyana,0.3999999999999999
Technically Savvy,Friend or Family Recommendation,Lesotho,0.5
Technically Savvy,Friend or Family Recommendation,"Virgin Islands, U.S.",0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Maldives,0.7
Technically Savvy,Friend or Family Recommendation,Cambodia,0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Niger,0.3999999999999999
Technically Savvy,Friend or Family Recommendation,Gambia,0.1
Technically Savvy,Friend or Family Recommendation,Sudan,0.1
Technically Savvy,Friend or Family Recommendation,Equatorial Guinea,0.29999999999999993
Technically Savvy,Friend or Family Recommendation,Swaziland,0.19999999999999998
Technically Savvy,Friend or Family Recommendation,Anonymous Proxy,0.4
Technically Savvy,Friend or Family Recommendation,Liberia,0.1
Technically Savvy,Friend or Family Recommendation,Bahrain,0.5
Average User,Price,Canada,882.899999999999
Average User,Price,USA,4187.20000000003
Average User,Price,France,5515.999999999985
Average User,Price,Egypt,13.200000000000001
Average User,Price,India,515.8999999999997
Average User,Price,England,1008.0999999999972
Average User,Price,Finland,23.3
Average User,Price,Indonesia,169.00000000000009
Average User,Price,Australia,570.7999999999993
Average User,Price,Croatia,27.9
Average User,Price,Iran, Islamic Republic of",23.700000000000003
Average User,Price,Guyana,3.3999999999999995
Average User,Price,Armenia,1.6
Average User,Price,Brazil,2435.800000000012
Average User,Price,Germany,4636.800000000009
Average User,Price,Algeria,79.70000000000002
Average User,Price,Austria,339.30000000000007
Average User,Price,Italy,6456.799999999929
Average User,Price,Belgium,462.89999999999924
Average User,Price,Switzerland,588.9999999999997
Average User,Price,French Polynesia,25.0
Average User,Price,Mexico,1285.2999999999997
Average User,Price,Togo,9.2
Average User,Price,Tunisia,31.000000000000004
Average User,Price,Guadeloupe,20.700000000000003
Average User,Price,Spain,1088.9999999999952
Average User,Price,Colombia,432.49999999999994
Average User,Price,Guatemala,73.0
Average User,Price,Chile,269.5000000000002
Average User,Price,Venezuela,350.3
Average User,Price,Greece,57.19999999999999
Average User,Price,Reunion,81.50000000000001
Average User,Price,Serbia,22.299999999999997
Average User,Price,Madagascar,33.89999999999999
Average User,Price,Portugal,44.99999999999998
Average User,Price,Argentina,617.2999999999988
Average User,Price,Cote D'Ivoire,35.8
Average User,Price,Bolivia,85.80000000000001
Average User,Price,Poland,9.5
Average User,Price,Peru,154.50000000000003
Average User,Price,Ecuador,288.30000000000007
Average User,Price,South Africa,85.20000000000003
Average User,Price,Martinique,17.900000000000006
Average User,Price,Thailand,39.099999999999994
Average User,Price,New Caledonia,32.199999999999996
Average User,Price,Luxembourg,39.09999999999999
Average User,Price,Paraguay,56.5
Average User,Price,Honduras,33.0
Average User,Price,Nicaragua,32.9
Average User,Price,Dominican Republic,35.699999999999996
Average User,Price,Netherlands,105.00000000000001
Average User,Price,French Guiana,8.999999999999998
Average User,Price,Uruguay,88.89999999999998
Average User,Price,Costa Rica,78.79999999999997
Average User,Price,Denmark,28.299999999999994
Average User,Price,Djibouti,2.5
Average User,Price,Sweden,26.099999999999998
Average User,Price,Saudi Arabia,6.6000000000000005
Average User,Price,Trinidad and Tobago,6.3999999999999995
Average User,Price,Ireland,62.29999999999999
Average User,Price,Philippines,87.09999999999998
Average User,Price,Israel,21.500000000000004
Average User,Price,New Zealand,157.50000000000003
Average User,Price,Bosnia and Herzegovina,3.9
Average User,Price,Turkey,11.299999999999999
Average User,Price,Lebanon,6.300000000000001
Average User,Price,Slovakia,7.600000000000001
Average User,Price,Guernsey,2.7
Average User,Price,nan,13.7
Average User,Price,Czech Republic,15.8
Average User,Price,Hungary,13.699999999999998
Average User,Price,Belize,0.9
Average User,Price,Russia,15.600000000000003
Average User,Price,Bangladesh,57.19999999999999
Average User,Price,Ghana,16.2
Average User,Price,Namibia,4.7
Average User,Price,Bulgaria,13.000000000000002
Average User,Price,Barbados,3.1
Average User,Price,Sri Lanka,16.6
Average User,Price,China,16.6
Average User,Price,Fiji,2.5
Average User,Price,Papua New Guinea,3.0999999999999996
Average User,Price,El Salvador,76.0
Average User,Price,Benin,11.300000000000002
Average User,Price,Nigeria,28.099999999999998
Average User,Price,Iceland,4.7
Average User,Price,Malawi,2.4
Average User,Price,Norway,28.599999999999998
Average User,Price,Puerto Rico,19.4
Average User,Price,Morocco,81.09999999999998
Average User,Price,Oman,2.4
Average User,Price,Panama,22.9
Average User,Price,Singapore,33.599999999999994
Average User,Price,Mayotte,4.4
Average User,Price,Japan,29.300000000000004
Average User,Price,Kenya,41.5
Average User,Price,"Korea, Republic of",5.8
Average User,Price,Slovenia,6.800000000000001
Average User,Price,Guam,0.9
Average User,Price,Zimbabwe,9.299999999999999
Average User,Price,Malaysia,62.79999999999999
Average User,Price,Jamaica,8.6
Average User,Price,Pakistan,36.099999999999994
Average User,Price,Qatar,6.2
Average User,Price,Cambodia,10.3
Average User,Price,Bahamas,1.7999999999999998
Average User,Price,Hong Kong,9.7
Average User,Price,Anonymous Proxy,0.7
Average User,Price,Christmas Island,0.5
Average User,Price,Senegal,15.5
Average User,Price,Vietnam,15.199999999999998
Average User,Price,Malta,5.000000000000001
Average User,Price,Ukraine,6.3
Average User,Price,Romania,42.0
Average User,Price,Taiwan,5.8
Average User,Price,Maldives,1.0
Average User,Price,United Arab Emirates,20.099999999999998
Average User,Price,Myanmar,16.700000000000003
Average User,Price,Mauritius,14.6
Average User,Price,Zambia,4.8
Average User,Price,Kazakhstan,0.5
Average User,Price,Cameroon,36.699999999999996
Average User,Price,Ethiopia,2.4
Average User,Price,Swaziland,0.3999999999999999
Average User,Price,Uganda,10.399999999999999
Average User,Price,Lithuania,5.8
Average User,Price,Nepal,17.3
Average User,Price,Estonia,3.6
Average User,Price,Europe,32.900000000000006
Average User,Price,Somalia,1.0
Average User,Price,Isle of Man,2.9
Average User,Price,Cyprus,7.1
Average User,Price,Botswana,3.5999999999999996
Average User,Price,Jersey,3.7
Average User,Price,San Marino,3.4
Average User,Price,Democratic Republic of the Congo,0.7999999999999999
Average User,Price,Mali,3.9
Average User,Price,Albania,9.9
Average User,Price,Iraq,1.9999999999999998
Average User,Price,Equatorial Guinea,1.7999999999999998
Average User,Price,Lao People's Democratic Republic,2.2
Average User,Price,Gabon,4.3
Average User,Price,Chad,1.7000000000000002
Average User,Price,Niger,2.5
Average User,Price,Burundi,2.4
Average User,Price,Burkina Faso,12.900000000000002
Average User,Price,Guinea,2.8
Average User,Price,Rwanda,3.0
Average User,Price,Holy See (Vatican City State),0.4
Average User,Price,Liberia,0.9
Average User,Price,Jordan,2.0999999999999996
Average User,Price,Cuba,13.0
Average User,Price,Lesotho,0.7999999999999999
Average User,Price,Mozambique,7.1
Average User,Price,Cape Verde,2.6
Average User,Price,Kuwait,4.3
Average User,Price,Tanzania,7.5
Average User,Price,Haiti,3.2
Average User,Price,"Democratic Republic of the Congo, The Democratic Republic of the",3.3000000000000003
Average User,Price,Monaco,5.2
Average User,Price,Aruba,0.1
Average User,Price,"Moldova, Republic of",1.9
Average User,Price,Northern Mariana Islands,1.0
Average User,Price,Mongolia,1.5
Average User,Price,Afghanistan,1.0
Average User,Price,Brunei Darussalam,3.4
Average User,Price,Latvia,2.8
Average User,Price,Bahrain,1.7999999999999998
Average User,Price,"Virgin Islands, U.S.",0.1
Average User,Price,Central African Republic,0.29999999999999993
Average User,Price,Montenegro,1.0
Average User,Price,Vanuatu,1.0
Average User,Price,Sudan,3.0
Average User,Price,Asia/Pacific Region,1.0
Average User,Price,Marshall Islands,0.1
Average User,Price,Macedonia,1.4
Average User,Price,Saint Pierre and Miquelon,0.4
Average User,Price,Angola,1.0
Average User,Price,Tonga,0.7
Average User,Price,Saint Martin,1.0
Average User,Price,Saint Lucia,1.0
Average User,Price,Kyrgyzstan,1.0
Average User,Price,Curacao,0.7
Average User,Price,Seychelles,1.0
Average User,Price,Dominica,1.0
Average User,Features,Canada,822.1999999999973
Average User,Features,USA,3779.900000000046
Average User,Features,France,5110.200000000023
Average User,Features,Egypt,9.799999999999999
Average User,Features,India,531.3999999999984
Average User,Features,England,877.0999999999974
Average User,Features,Finland,24.999999999999996
Average User,Features,Indonesia,141.1000000000001
Average User,Features,Australia,535.5999999999989
Average User,Features,Croatia,23.099999999999998
Average User,Features,Iran, Islamic Republic of",23.199999999999996
Average User,Features,Guyana,2.7
Average User,Features,Armenia,1.4
Average User,Features,Brazil,2364.400000000028
Average User,Features,Germany,4811.100000000017
Average User,Features,Algeria,86.30000000000001
Average User,Features,Austria,357.69999999999953
Average User,Features,Italy,6414.19999999987
Average User,Features,Switzerland,655.5999999999989
Average User,Features,French Polynesia,19.7
Average User,Features,Belgium,421.69999999999953
Average User,Features,Mexico,1289.1000000000004
Average User,Features,Togo,11.200000000000001
Average User,Features,Guadeloupe,19.2
Average User,Features,Spain,1107.099999999997
Average User,Features,Colombia,432.5999999999993
Average User,Features,Tunisia,24.699999999999996
Average User,Features,Guatemala,64.49999999999997
Average User,Features,Chile,267.8000000000004
Average User,Features,Venezuela,317.39999999999986
Average User,Features,Greece,51.499999999999986
Average User,Features,Reunion,67.19999999999996
Average User,Features,Serbia,20.5
Average User,Features,Madagascar,29.999999999999996
Average User,Features,Portugal,44.300000000000004
Average User,Features,Argentina,610.099999999998
Average User,Features,Cote D'Ivoire,37.499999999999986
Average User,Features,Bolivia,82.3
Average User,Features,Poland,11.400000000000002
Average User,Features,Ecuador,251.70000000000047
Average User,Features,South Africa,82.4
Average User,Features,Martinique,18.3
Average User,Features,Thailand,44.00000000000001
Average User,Features,Peru,151.8000000000001
Average User,Features,New Caledonia,27.2
Average User,Features,Luxembourg,35.599999999999994
Average User,Features,Honduras,27.899999999999995
Average User,Features,Nicaragua,29.099999999999994
Average User,Features,Dominican Republic,34.4
Average User,Features,Netherlands,104.20000000000006
Average User,Features,French Guiana,8.5
Average User,Features,Panama,22.999999999999996
Average User,Features,Uruguay,93.80000000000005
Average User,Features,Costa Rica,78.2
Average User,Features,Denmark,22.599999999999998
Average User,Features,Djibouti,2.2
Average User,Features,Albania,7.300000000000001
Average User,Features,Sweden,28.099999999999994
Average User,Features,Trinidad and Tobago,8.3
Average User,Features,Ireland,54.79999999999998
Average User,Features,Philippines,82.99999999999999
Average User,Features,Israel,16.399999999999995
Average User,Features,New Zealand,140.70000000000007
Average User,Features,Bosnia and Herzegovina,4.1
Average User,Features,Turkey,10.3
Average User,Features,Singapore,33.79999999999999
Average User,Features,Lebanon,5.5
Average User,Features,Guernsey,3.1999999999999997
Average User,Features,nan,13.400000000000002
Average User,Features,Paraguay,53.49999999999999
Average User,Features,Czech Republic,15.500000000000004
Average User,Features,Hungary,14.100000000000003
Average User,Features,Belize,0.7999999999999999
Average User,Features,Russia,14.500000000000004
Average User,Features,Saudi Arabia,8.9
Average User,Features,Bangladesh,52.19999999999998
Average User,Features,Ghana,18.2
Average User,Features,Namibia,4.0
Average User,Features,Bulgaria,12.200000000000001
Average User,Features,Slovakia,7.3999999999999995
Average User,Features,Barbados,3.5
Average User,Features,Sri Lanka,14.2
Average User,Features,China,16.300000000000004
Average User,Features,Fiji,2.1999999999999997
Average User,Features,Papua New Guinea,3.8
Average User,Features,El Salvador,72.39999999999999
Average User,Features,Benin,12.9
Average User,Features,Nigeria,27.699999999999992
